fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin
2016-12-28,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,6","0,0","1,0",07:20,"14,1",15:30,8.0,"1,1","5,0",15:40,"968,0",11,"965,6",02
2016-12-29,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,6","0,0","0,0",07:30,"13,1",15:30,1.0,"0,6","4,2",14:30,"967,9",10,"965,6",Varias
2016-12-30,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,8","0,1","-2,1",08:00,"15,6",14:00,10.0,"1,1","3,6",10:10,"968,4",11,"965,2",18
2016-12-31,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"3,3","0,1","-3,3",07:30,"9,9",15:30,34.0,"1,1","3,6",12:10,"965,9",10,"963,2",15
2017-01-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"3,4","0,1","-4,0",07:30,"10,9",15:20,35.0,"1,4","3,3",11:30,"963,5",00,"956,1",24
2017-01-02,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,3","0,4","0,6",00:20,"14,0",15:00,12.0,"2,8","6,4",12:10,"957,7",23,"953,8",05
2017-01-03,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,2","1,2","4,9",00:10,"13,4",15:20,21.0,"2,5","6,1",10:50,"962,6",23,"957,5",Varias
2017-01-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,1","0,0","7,4",01:30,"12,8",10:50,32.0,"1,7","4,4",14:30,"963,4",11,"960,9",15
2017-01-05,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,3","0,1","3,2",22:20,"11,4",14:30,35.0,"1,1","5,8",14:30,"961,4",00,"959,0",15
2017-01-06,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"5,7","0,1","-1,7",08:00,"13,1",15:00,2.0,"1,1","3,3",14:40,"962,7",23,"959,4",02
2017-01-07,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,1","0,0","-0,7",08:00,"12,9",14:40,36.0,"0,8","3,1",18:30,"964,7",10,"962,2",01
2017-01-08,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"4,6","0,0","-2,5",07:00,"11,8",16:00,32.0,"1,1","3,9",13:40,"963,7",10,"961,0",16
2017-01-09,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,1","0,0","-0,7",07:00,"12,9",15:00,1.0,"1,7","4,7",15:00,"962,4",11,"959,2",24
2017-01-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,0","0,0","-0,1",05:40,"12,1",13:40,33.0,"2,5","10,0",14:10,"959,3",01,"953,0",14
2017-01-11,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,9","0,0","2,1",08:00,"15,7",16:00,1.0,"1,4","5,0",14:30,"962,1",23,"954,9",03
2017-01-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,2","0,0","1,9",06:00,"16,5",14:30,30.0,"1,9","8,9",23:59,"962,6",10,"958,7",22
2017-01-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,7","0,0","3,1",19:50,"10,3",14:50,32.0,"3,3","10,8",10:20,"959,8",Varias,"957,1",05
2017-01-14,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"5,4","0,0","0,7",23:59,"10,2",15:30,8.0,"2,8","7,8",11:20,"963,9",23,"959,5",01
2017-01-15,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"3,6","0,0","-3,4",06:20,"10,6",15:00,34.0,"2,5","8,1",14:20,"965,1",10,"962,3",17
2017-01-16,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"5,1","0,0","-2,6",07:40,"12,8",15:00,34.0,"2,5","5,8",15:50,"963,0",00,"957,4",24
2017-01-17,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,7","0,0","-0,6",06:30,"14,0",14:50,35.0,"2,2","7,5",14:30,"957,4",00,"952,4",17
2017-01-18,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"0,4","0,0","-4,3",05:00,"5,1",15:00,7.0,"3,9","11,4",13:40,"954,3",00,"951,2",Varias
2017-01-19,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"3,1","0,0","-0,8",08:10,"7,0",14:40,5.0,"3,3","10,6",13:20,"952,8",11,"949,3",Varias
2017-01-20,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"4,3","0,0","1,7",22:20,"6,9",14:00,4.0,"1,9","8,6",00:30,"952,0",22,"948,4",01
2017-01-21,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"4,2","0,0","-1,9",07:50,"10,2",15:10,31.0,"2,5","8,1",17:50,"954,2",11,"951,7",04
2017-01-22,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"5,4","0,0","-1,0",05:50,"11,8",13:50,99.0,"2,2","7,2",Varias,"954,3",11,"951,6",Varias
2017-01-23,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"4,8","0,0","-1,8",06:30,"11,3",15:40,35.0,"1,9","5,8",15:00,"957,6",24,"952,6",Varias
2017-01-24,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"5,0","0,0","-2,9",07:40,"12,9",16:00,33.0,"1,1","4,7",13:30,"960,1",11,"956,9",01
2017-01-25,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"5,4","0,0","-1,7",06:30,"12,4",15:30,26.0,"1,9","7,8",15:00,"959,2",00,"954,3",24
2017-01-26,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,0","3,9","1,7",01:40,"10,3",13:00,22.0,"3,6","15,0",23:59,"954,3",00,"943,1",23
2017-01-27,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,5","7,6","3,6",23:59,"9,4",14:50,99.0,"6,4","15,0",Varias,"954,7",24,"942,7",01
2017-01-28,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,9","0,0","2,3",02:20,"11,5",14:10,26.0,"3,6","8,9",04:40,"961,5",23,"954,7",00
2017-01-29,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,9","0,0","5,4",08:00,"14,4",14:40,22.0,"0,6","3,9",23:00,"962,0",11,"959,7",15
2017-01-30,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,3","0,0","2,6",05:20,"16,0",15:30,33.0,"1,1","3,6",11:20,"961,3",00,"953,6",24
2017-01-31,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,8","0,0","1,0",07:20,"16,6",12:40,21.0,"3,9","8,9",13:30,"953,6",00,"950,1",14
2017-02-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,4","0,4","4,9",03:10,"13,8",12:40,22.0,"2,8","8,3",12:10,"955,3",11,"952,3",05
2017-02-02,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,3","0,6","6,6",23:59,"14,0",16:00,22.0,"5,8","15,3",11:20,"956,2",23,"950,3",14
2017-02-03,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,7","0,0","5,8",02:00,"13,6",13:00,24.0,"5,0","14,7",12:00,"957,5",11,"954,9",03
2017-02-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,4","2,5","9,7",02:00,"15,1",15:20,25.0,"7,5","14,7",14:00,"957,0",11,"953,7",15
2017-02-05,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,2","0,1","4,5",23:20,"11,8",15:30,28.0,"7,8","18,6",13:50,"964,9",23,"952,9",04
2017-02-06,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,0","0,0","1,3",07:10,"14,6",15:50,28.0,"3,1","11,1",14:30,"965,6",10,"963,0",16
2017-02-07,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,0","0,1","3,8",07:30,"14,1",14:10,28.0,"2,8","10,0",15:20,"963,6",00,"959,7",Varias
2017-02-08,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,2","0,0","0,4",23:59,"12,1",15:40,33.0,"2,2","9,2",01:20,"963,6",11,"960,4",02
2017-02-09,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,2","2,0","-2,9",05:50,"15,4",14:40,99.0,"2,2","5,8",10:30,"961,3",00,"948,0",20
2017-02-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"5,6","0,0","2,0",07:50,"9,3",12:00,14.0,"2,8","7,5",23:59,"948,5",00,"945,4",22
2017-02-11,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,5","0,9","1,2",07:50,"11,8",12:10,15.0,"3,1","7,8",00:10,"945,9",00,"937,1",24
2017-02-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,0","10,8","6,8",03:50,"11,3",12:00,14.0,"6,4","18,1",23:40,"937,1",00,"931,6",24
2017-02-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,2","0,3","4,7",22:30,"13,8",15:00,17.0,"4,2","17,2",00:20,"953,4",24,"931,8",01
2017-02-14,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,4","0,1","2,6",05:30,"14,1",13:30,15.0,"2,5","7,5",12:00,"960,8",24,"953,4",00
2017-02-15,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,4","0,0","1,2",04:50,"15,7",15:10,8.0,"2,5","6,1",14:10,"963,1",Varias,"960,4",Varias
2017-02-16,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,5","0,0","2,8",05:40,"16,2",15:50,10.0,"1,7","5,0",05:20,"964,4",11,"962,0",16
2017-02-17,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,4","0,0","2,1",07:00,"16,7",16:40,9.0,"0,8","4,4",20:40,"962,9",00,"959,3",17
2017-02-18,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,6",,"3,4",07:40,"15,7",13:50,30.0,"2,2","10,0",15:10,"960,1",00,"953,0",24
2017-02-19,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,0",,"3,4",07:40,"14,7",Varias,6.0,"3,9","10,0",15:50,"958,6",22,"952,5",04
2017-02-20,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,2",,"3,5",03:40,"14,8",15:40,7.0,"4,7","10,6",07:10,"958,2",00,"954,4",16
2017-02-21,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,6",,"3,4",07:30,"15,8",16:00,6.0,"3,1","8,6",14:50,"956,3",00,"952,5",17
2017-02-22,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,2","0,0","3,5",06:00,"19,0",15:30,99.0,"2,5","7,2",Varias,"954,8",00,"949,8",24
2017-02-23,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,1","0,5","7,1",22:40,"13,1",00:20,34.0,"1,1","6,7",15:30,"950,4",12,"947,7",15
2017-02-24,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,0","0,0","3,2",07:20,"16,8",14:40,33.0,"1,7","5,3",14:40,"954,2",24,"948,8",Varias
2017-02-25,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,9","0,0","4,5",08:00,"17,3",15:30,28.0,"1,7","6,1",11:30,"957,6",24,"953,4",03
2017-02-26,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,1","0,0","7,5",22:40,"14,7",16:40,34.0,"1,7","5,0",14:30,"958,7",10,"955,8",Varias
2017-02-27,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,6","0,0","4,7",23:40,"14,5",15:20,24.0,"2,8","8,3",21:30,"956,9",11,"953,8",Varias
2017-02-28,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,8","0,0","5,0",23:59,"12,7",13:50,26.0,"4,2","9,2",11:10,"956,5",22,"952,9",03
2017-03-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,0","0,0","2,7",07:00,"15,3",16:30,29.0,"1,9","5,0",14:10,"957,4",11,"955,2",16
2017-03-02,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,4","0,0","1,0",05:20,"19,8",16:20,20.0,"1,4","5,8",19:30,"956,6",00,"950,1",24
2017-03-03,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,5","9,5","2,4",17:40,"10,6",10:40,27.0,"6,4","17,2",17:30,"950,1",00,"941,5",12
2017-03-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"5,6","13,3","2,4",03:00,"8,9",14:50,26.0,"1,7","11,1",00:10,"952,6",24,"942,6",10
2017-03-05,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,0","0,9","3,6",02:00,"14,5",15:10,27.0,"1,4","9,4",15:30,"960,7",22,"952,3",02
2017-03-06,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,4","0,1","8,2",07:00,"16,5",14:30,30.0,"1,1","12,5",10:40,"963,4",23,"960,0",04
2017-03-07,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,5","0,1","7,2",04:30,"19,8",15:30,32.0,"1,7","8,6",17:40,"963,7",10,"960,8",17
2017-03-08,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,4","0,0","3,5",07:10,"23,2",16:00,3.0,"1,1","5,0",15:10,"962,9",11,"960,2",18
2017-03-09,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,1","0,0","4,6",06:40,"25,6",14:40,20.0,"2,2","5,3",14:10,"962,4",09,"959,2",17
2017-03-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,6","0,0","6,1",07:00,"27,2",15:10,22.0,"1,1","5,0",15:40,"959,8",00,"955,9",Varias
2017-03-11,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,8","0,0","7,7",06:30,"23,9",13:40,27.0,"2,2","7,2",13:40,"957,2",00,"954,1",17
2017-03-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,8","1,2","5,4",07:10,"18,1",14:00,33.0,"6,4","16,4",17:50,"956,8",10,"953,3",17
2017-03-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,8","6,2","3,4",04:40,"10,1",15:50,,"4,2",,,"955,9",22,"953,4",04
2017-03-14,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,7","1,3","5,2",04:20,"14,2",15:50,9.0,"4,7","15,0",15:30,"958,3",22,"955,1",01
2017-03-15,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,8","0,0","4,9",23:59,"18,6",15:00,9.0,"5,0","11,1",12:40,"958,1",01,"953,4",17
2017-03-16,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,5","0,0","1,0",06:40,"18,0",15:10,10.0,"1,7","7,5",12:50,"956,0",00,"951,9",16
2017-03-17,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,4","0,0","3,6",05:50,"17,2",16:10,10.0,"2,5","7,5",14:10,"955,6",24,"952,9",02
2017-03-18,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,9","0,0","3,3",06:40,"20,5",15:20,9.0,"1,7","6,4",12:40,"956,9",Varias,"954,6",17
2017-03-19,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,9","0,0","3,4",05:40,"22,4",15:50,32.0,"0,8","5,0",16:30,"956,0",00,"951,2",18
2017-03-20,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"14,9","0,0","7,4",06:00,"22,4",14:30,31.0,"2,8","9,2",16:00,"953,7",22,"950,0",04
2017-03-21,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,6","0,0","6,0",07:30,"15,1",15:40,27.0,"4,7","10,3",13:00,"955,7",23,"953,0",03
2017-03-22,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,4","3,2","1,4",23:59,"13,4",13:50,26.0,"5,8","15,8",16:20,"955,3",00,"948,9",16
2017-03-23,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"4,6","2,7","-0,8",05:30,"9,9",15:20,29.0,"4,4","12,8",12:50,"950,3",Varias,"946,4",15
2017-03-24,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"5,2","2,1","-0,9",05:10,"11,2",16:00,21.0,"1,4","8,1",13:20,"950,6",22,"947,0",03
2017-03-25,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,2","7,9","0,9",00:40,"11,5",13:30,22.0,"5,6","13,6",13:10,"951,2",23,"948,2",17
2017-03-26,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,3","1,7","5,1",05:20,"15,5",16:10,23.0,"5,0","13,9",19:40,"950,7",Varias,"945,1",Varias
2017-03-27,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,0","1,7","6,4",04:00,"15,7",13:00,22.0,"3,9","10,6",02:10,"960,3",Varias,"950,1",00
2017-03-28,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,5","0,0","6,4",06:40,"18,6",14:50,11.0,"1,4","4,4",10:20,"963,3",11,"959,9",03
2017-03-29,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,8","0,0","3,6",06:10,"21,9",15:40,14.0,"1,9","7,2",12:10,"962,8",00,"958,6",17
2017-03-30,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,5","0,0","5,3",06:40,"21,7",14:10,19.0,"3,1","6,9",12:00,"959,5",00,"956,7",15
2017-03-31,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,7","0,0","7,3",06:40,"20,1",15:00,27.0,"3,9","11,1",12:50,"959,2",11,"956,0",17
2017-04-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,6","0,0","5,4",05:30,"17,7",14:50,30.0,"4,7","10,8",12:20,"959,5",09,"956,9",17
2017-04-02,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,4","0,0","2,5",06:20,"20,4",15:40,22.0,"1,1","7,2",11:50,"957,4",00,"954,1",17
2017-04-03,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,8","0,0","5,1",03:40,"20,6",16:50,7.0,"1,4","7,5",15:00,"958,5",22,"955,4",02
2017-04-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,6","0,0","2,4",06:00,"22,9",15:00,11.0,"1,4","7,2",13:10,"958,4",10,"955,1",19
2017-04-05,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,7","0,0","3,0",05:20,"20,4",14:30,8.0,"2,8","9,4",12:30,"955,6",00,"953,1",17
2017-04-06,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,4","0,0","5,8",05:10,"21,0",14:50,8.0,"3,1","10,0",09:10,"955,4",09,"952,1",17
2017-04-07,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"14,4","0,0","4,4",05:00,"24,3",14:20,9.0,"1,7","7,5",14:00,"954,6",24,"951,3",16
2017-04-08,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"14,4","0,0","4,7",06:20,"24,1",16:40,9.0,"1,9","8,6",12:40,"955,9",Varias,"953,2",16
2017-04-09,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"14,2","0,0","4,4",06:00,"24,0",15:20,16.0,"2,8","9,7",12:50,"957,2",23,"954,6",05
2017-04-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"14,8","0,0","4,0",06:10,"25,7",16:20,10.0,"2,5","8,3",12:40,"958,8",10,"955,9",16
2017-04-11,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,2","0,0","5,2",06:20,"27,1",13:50,4.0,"1,4","5,8",16:00,"959,0",10,"955,2",17
2017-04-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"19,3","0,0","10,2",06:00,"28,4",15:00,31.0,"2,2","6,4",12:10,"956,8",10,"953,4",18
2017-04-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"18,7","0,0","9,7",06:00,"27,7",15:50,21.0,"3,1","12,2",16:40,"956,0",10,"953,2",17
2017-04-14,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,7","0,0","9,9",05:50,"25,5",14:40,29.0,"2,8","9,7",15:20,"955,9",10,"953,6",Varias
2017-04-15,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,6","0,0","9,3",06:00,"25,9",15:00,99.0,"2,5","7,2",Varias,"956,6",10,"953,7",17
2017-04-16,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"19,4","0,0","9,9",04:20,"28,8",15:40,18.0,"1,9","7,2",16:00,"956,4",10,"953,2",18
2017-04-17,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"19,6","0,0","11,1",06:00,"28,2",15:00,31.0,"3,1","8,3",13:40,"954,4",Varias,"951,0",18
2017-04-18,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"19,6","0,0","9,4",05:10,"29,9",14:10,10.0,"0,8","6,7",16:20,"952,0",00,"946,7",17
2017-04-19,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"18,6","0,0","9,5",06:00,"27,8",13:00,14.0,"4,2","9,7",10:10,"950,8",24,"947,2",Varias
2017-04-20,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,0","0,0","8,4",03:30,"23,6",15:20,12.0,"5,0","11,1",15:10,"954,4",24,"949,9",15
2017-04-21,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"14,8","0,3","5,5",03:40,"24,1",15:40,8.0,"2,8","9,7",12:40,"957,4",24,"954,1",Varias
2017-04-22,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,8","0,0","9,0",05:10,"24,7",16:30,3.0,"2,5","7,5",13:30,"957,3",00,"951,8",Varias
2017-04-23,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"19,0","0,0","11,0",06:00,"26,9",15:40,30.0,"1,1","13,1",17:20,"953,4",08,"949,8",Varias
2017-04-24,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"18,4","0,7","10,1",06:00,"26,7",12:40,18.0,"3,1","8,9",13:50,"951,9",09,"948,3",17
2017-04-25,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,8","0,0","11,9",23:59,"21,8",15:00,24.0,"3,9","11,1",12:50,"949,5",00,"944,8",18
2017-04-26,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,6","0,6","7,2",05:40,"19,9",16:20,25.0,"3,6","9,2",14:00,"946,4",01,"944,3",18
2017-04-27,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,4","20,4","8,5",23:59,"22,2",15:10,8.0,"3,3","11,9",20:20,"947,9",24,"944,7",04
2017-04-28,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,4","19,2","7,7",01:30,"11,1",16:00,99.0,"1,7","7,5",16:40,"948,1",10,"946,4",04
2017-04-29,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"14,4","3,1","10,0",00:10,"18,8",15:40,23.0,"4,4","11,7",15:40,"949,3",24,"946,2",06
2017-04-30,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,2","2,3","6,9",05:50,"15,4",13:00,22.0,"5,6","13,6",12:50,"954,5",24,"949,3",00
2017-05-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,4","0,0","3,2",05:00,"19,6",16:30,30.0,"1,1","6,4",08:10,"957,0",09,"954,3",00
2017-05-02,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,3","0,0","5,8",05:30,"24,8",15:30,10.0,"1,4","7,5",13:10,"955,7",00,"951,5",19
2017-05-03,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"18,2","0,0","8,7",04:00,"27,6",15:20,10.0,"3,1","11,1",12:20,"951,8",00,"947,4",18
2017-05-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"18,8","0,0","9,1",05:40,"28,5",14:40,21.0,"3,1","9,2",23:50,"947,9",00,"943,5",18
2017-05-05,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,4","3,6","10,3",23:59,"20,5",15:10,28.0,"5,8","20,8",15:50,"952,1",24,"944,0",00
2017-05-06,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"14,5","0,0","7,6",05:00,"21,4",14:40,26.0,"1,4","7,5",12:10,"956,3",23,"952,1",00
2017-05-07,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"18,0","0,0","8,6",05:50,"27,4",14:30,5.0,"1,1","7,2",11:30,"955,8",08,"952,2",18
2017-05-08,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"19,2","0,0","9,8",05:40,"28,5",15:00,23.0,"1,9","8,6",15:00,"953,9",09,"948,7",24
2017-05-09,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,9","0,0","11,3",05:40,"24,5",13:00,23.0,"4,2","13,6",14:40,"948,7",00,"943,3",18
2017-05-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,4","9,5","11,1",23:59,"19,7",16:40,18.0,"4,4","13,3",18:00,"944,8",00,"938,7",18
2017-05-11,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"14,3","5,4","10,5",00:50,"18,1",15:50,26.0,"5,0","17,2",17:10,"943,5",22,"938,2",Varias
2017-05-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,4","3,9","10,6",Varias,"20,3",13:00,23.0,"5,0","12,2",12:30,"951,5",23,"942,6",02
2017-05-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,7","0,0","10,4",04:30,"21,0",15:30,24.0,"3,9","8,9",12:40,"957,9",23,"951,0",01
2017-05-14,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,6","0,0","8,7",05:20,"24,6",16:50,26.0,"1,7","7,2",17:00,"961,5",24,"957,5",01
2017-05-15,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"19,8","0,0","10,9",04:50,"28,8",14:30,18.0,"1,4","6,1",12:40,"962,3",10,"959,1",18
2017-05-16,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,5","0,0","15,3",05:30,"29,7",15:40,9.0,"1,7","6,1",15:40,"960,3",09,"956,3",18
2017-05-17,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"21,6","0,0","14,1",04:50,"29,0",14:00,18.0,"1,7","7,2",12:50,"956,6",01,"950,8",24
2017-05-18,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,7","0,0","10,7",23:59,"22,7",15:30,28.0,"6,4","13,3",13:40,"955,0",23,"949,7",03
2017-05-19,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,2","0,0","7,5",05:20,"24,9",15:20,6.0,"3,1","9,2",10:40,"956,3",22,"954,2",Varias
2017-05-20,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"18,7","0,0","7,5",05:30,"29,9",15:00,12.0,"2,5","8,1",11:20,"956,6",09,"953,0",19
2017-05-21,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"20,1","0,0","14,8",01:00,"25,4",15:50,13.0,"4,4","10,8",12:10,"953,1",00,"949,9",15
2017-05-22,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"20,0","0,0","10,6",03:00,"29,3",16:20,35.0,"1,4","6,4",16:20,"953,8",Varias,"950,3",17
2017-05-23,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,9","0,0","13,4",05:30,"32,4",14:40,9.0,"2,5","9,2",12:10,"953,0",24,"950,4",17
2017-05-24,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"24,4","0,6","14,9",05:30,"33,8",16:00,29.0,"2,2","9,2",20:10,"954,1",08,"949,8",17
